id,data_venda,cliente,vendedor,produto,categoria,fornecedor,quantidade,valor_venda,valor_custo
202,2018-10-05,Fábio Barbosa,SILVIO BAHIANA,SMART TV SAMSUNG 52,TV E AUDIO,SAMSUNG,4,4300.0,3800.0
203,2023-09-15,Cauã Carvalho,TERESA CRISTINA,TITANS,GAMES,BRAZUCA JOGOS,3,98.0,50.0
204,2019-01-21,Bruno Correia,CLARA MAFRA,MOCHILA NOTEBOOK 14 POL,INFORMATICA,GENIUS,4,89.0,61.0
205,2019-12-04,Leila Castro,CELIA TAVARES,LAVADORA GANCA 10L,ELETRODOMESTICOS,GANCA,2,5400.0,5020.0
206,2020-04-05,Ryan Barros,RAFAELA LIMA,MOCHILA NOTEBOOK 15.6 POL,INFORMATICA,GENIUS,3,109.0,81.0
207,2023-09-15,Camila Cunha,SERGIO AGUDO,GLADIADORES,DVDS,EM SPORTS,5,145.0,90.0
208,2018-03-17,Diego Carvalho,HERMES MACEDO,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,4,78.0,55.0
209,2020-10-18,Kauã Pereira,WALLACE MOREIRA,DIABO,GAMES,JOGAR GAMES,2,99.0,33.0
210,2023-07-25,Maria Rocha,JOAO NUNES,SAO PAULO / LONDRINA,PASSAGENS,LINHAS BRASIL EXPRESS,4,310.0,280.0
211,2022-10-24,Diogo Castro,RODRIGO MARQUES,DESKTOP 17,INFORMATICA,ACER,2,2300.0,1800.0
212,2023-08-12,Carolina Ribeiro,RENATA MONTEIRO,A CULPA É DAS ESTRELAS,LIVROS,EDITORA LELIVROS,2,24.0,12.0
213,2021-06-05,Emilly Santos,LILIAN SALINAS,HD 2T,INFORMATICA,MULTILASER,4,650.0,300.0
214,2018-06-07,Nicolash Melo,GERALDO FRANCISCO,LAVADORA LG 10L,ELETRODOMESTICOS,LG,4,2800.0,2186.0
215,2018-04-18,Fernanda Cunha,RODRIGO MARQUES,HUB SWITCH 6 PORTAS,INFORMATICA,ACER,4,79.0,60.0
216,2023-05-01,Larissa Rodrigues,EDUARDO SANTOS,XTG RAD D3,CELULARES,GFORCE,4,700.0,489.0
217,2023-06-07,Leonardo Rodrigues,MARCELO WITEMBERG,CHAPA A GAS GANCA,ELETRODOMESTICOS,GANCA,4,1800.0,985.0
218,2020-04-07,Vitoria Barbosa,EDUARDO SANTOS,PENDRIVE 256,INFORMATICA,PHILIPS,4,240.0,190.0
219,2020-06-07,Caio Ferreira,WALLACE MOREIRA,FREEZER 300L BRASTEMP,ELETRODOMESTICOS,BRASTEMP,4,1800.0,986.0
220,2020-12-27,Arthur Lima,PILAR SANCHES,O PEQUENO,DVDS,EM SPORTS,5,43.0,23.0
221,2022-01-25,Luan Rocha,ANTONIO JESUS,NOTEBOOK MSFT TOUCH,INFORMATICA,MICROSOFT,2,3500.0,2800.0
222,2020-07-06,Daniel Lima,RODRIGO BIO,RIO DE JANEIRO / NEW YORK,PASSAGENS,AMERICA LINES EXPRESS,3,2600.0,2354.0
223,2021-01-27,Antônio Correia,DEBORA ALMEIDA,REVELADOS,LIVROS,EDITORA LELIVROS,1,48.0,24.0
224,2018-01-10,Felipe Costa,DAVID BORGES,XTG E1,CELULARES,GFORCE,4,300.0,200.0
225,2020-11-12,Emilly Costa,FABIO AUGUSTO,DIÁRIO ROMÂNTICO,DVDS,EM SPORTS,3,176.0,100.0
226,2023-07-17,Luiza Melo,SERGIO AGUDO,DESKTOP P5 HP,INFORMATICA,HP,1,1400.0,980.0
227,2020-01-11,Júlio Cunha,RODRIGO MARQUES,TITANS,GAMES,BRAZUCA JOGOS,3,98.0,50.0
228,2022-10-26,Paulo Dias,FABIO AUGUSTO,SAO PAULO / MIAMI,PASSAGENS,AMERICA LINES EXPRESS,2,2300.0,2156.0
229,2021-07-19,Vitor Dias,DEBORA ALMEIDA,RIO DE JANEIRO / LONDRINA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,2,430.0,390.0
230,2018-08-13,Antônio Correia,TERESA CRISTINA,CAMA SOLTEIRO,MOVEIS,BRASIL MADEIRAS,2,600.0,256.0
231,2019-06-14,Mariana Cavalcanti,RENATA MONTEIRO,SQL SERVER 2016,LIVROS,MICROSOFT,5,30.0,15.0
232,2019-12-20,Rafael Oliveira,RENE CHIARI,COMBO TECLADO E MOUSE,INFORMATICA,MICROSOFT,4,310.0,120.0
233,2022-09-07,Luís Pinto,EDUARDO SANTOS,SAMSUNG DUOS,CELULARES,SAMSUNG,2,1100.0,750.0
234,2018-03-14,Evelyn Ribeiro,RODRIGO BIO,NOTEBOOK LN 15,INFORMATICA,LENOVO,1,1500.0,800.0
235,2021-05-20,Kauê Souza,RENATA MONTEIRO,JUST DANCE,GAMES,BILLZAR GAMES,3,99.0,34.0
236,2019-11-10,Victor Barbosa,SILVIO BAHIANA,SAO PAULO / ROMA,PASSAGENS,LINHAS INTERNACIONAIS EURO,5,2800.0,2400.0
237,2023-09-10,Sophia Azevedo,RODRIGO MARQUES,RIO DE JANEIRO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,4,1900.0,1570.0
238,2018-04-23,Camila Cunha,SILVIO BAHIANA,GALAXY NOTE,INFORMATICA,SAMSUNG,4,2900.0,1542.0
239,2021-07-25,Lavinia Cavalcanti,RODRIGO MARQUES,A VIDA SECRETA,DVDS,EM SPORTS,3,37.0,21.0
240,2018-03-27,Luan Oliveira,EDUARDO SANTOS,HD 2T SAMSUNG,INFORMATICA,SAMSUNG,2,550.0,200.0
241,2023-04-08,Sophia Azevedo,DEBORA ALMEIDA,TV LED 50 SONY,TV E AUDIO,SONY,4,3200.0,2465.0
242,2019-03-23,Manuela Fernandes,LILIAN SALINAS,DIABO,GAMES,JOGAR GAMES,2,99.0,33.0
243,2018-09-08,Bruno Costa,CELIA TAVARES,NOTEBOOK ACER 15,INFORMATICA,ACER,3,1500.0,800.0
244,2018-07-15,Kauã Barros,DEBORA ALMEIDA,SONY W500,CELULARES,SONY,1,1200.0,780.0
245,2022-07-06,Kauã Fernandes,WALLACE MOREIRA,RACK TV MOGNO,MOVEIS,BRASIL MADEIRAS,3,1500.0,1087.0
246,2022-11-15,Eduarda Barros,SILVIO BAHIANA,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,2,1000.0,752.0
247,2022-08-10,Emilly Santos,RODRIGO MARQUES,MOUSE OPTICO,INFORMATICA,MICROSOFT,4,89.0,51.0
248,2020-03-15,Clara Correia,ANTONIO JESUS,FAMILIA PARATTO,DVDS,EM SPORTS,1,134.0,100.0
249,2023-08-12,Carlos Ferreira,RENATA MONTEIRO,TV LED 50 SAMSUNG,TV E AUDIO,SAMSUNG,4,3300.0,2900.0
250,2023-06-02,Sofia Cavalcanti,TERESA CRISTINA,MESA DE CENTRO,MOVEIS,MOVEIS VAREJÃƒO,1,500.0,350.0
251,2023-04-07,Carlos Rodrigues,ANTONIO JESUS,CASTELVANIA,GAMES,JOGAR GAMES,3,120.0,53.0
252,2021-11-02,Livia Rocha,CLARA MAFRA,NOKIA 549,CELULARES,NOKIA,4,450.0,300.0
253,2023-01-16,Guilherme Costa,JOAO NUNES,LAVA LOUCAS BRASTEMP,ELETRODOMESTICOS,BRASTEMP,2,3500.0,2945.0
254,2021-07-16,Carolina Cardoso,ANTONIO JESUS,MOCHILA NOTEBOOK 14 POL,INFORMATICA,GENIUS,5,89.0,61.0
255,2022-04-19,Enzo Lima,RENE CHIARI,DIÁRIO ROMÂNTICO,DVDS,EM SPORTS,3,176.0,100.0
256,2020-03-01,Breno Ribeiro,RODRIGO BIO,O SUPER-HERÓI,DVDS,STUDIOS HB,2,45.0,20.0
257,2018-12-09,Melissa Silva,RODRIGO BIO,PHONE 4,CELULARES,APPLE,2,1900.0,1100.0
258,2022-05-21,Estevan Carvalho,CARLOS SENRA,SAO PAULO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,2,1900.0,1830.0
259,2018-06-20,Luiz Dias,RENE CHIARI,RIO DE JANEIRO / RECIFE,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,560.0,500.0
260,2018-11-01,Rafaela Silva,DAVID BORGES,NOTEBOOK HP C-34,INFORMATICA,HP,2,2300.0,1890.0
261,2019-12-16,Thaís Santos,TERESA CRISTINA,DREAMC QUARTY,CELULARES,DREAMC,2,180.0,98.0
262,2018-04-09,Otávio Goncalves,ANTONIO JESUS,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,3,78.0,55.0
263,2021-08-19,Carolina Goncalves,MARCELO WITEMBERG,TABLET 7 LENOVO,INFORMATICA,LENOVO,4,600.0,450.0
264,2023-10-11,Estevan Araujo,WALLACE MOREIRA,IPAD 64,INFORMATICA,APPLE,5,2500.0,1700.0
265,2022-05-19,Vitor Correia,RODRIGO BIO,SONY I5,INFORMATICA,SONY,4,1800.0,800.0
266,2021-04-01,Caio Ferreira,GERALDO FRANCISCO,SAO PAULO / RECIFE,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,2,360.0,300.0
267,2019-02-21,Evelyn Barros,DAVID BORGES,DREAMC QUARTY,CELULARES,DREAMC,5,180.0,98.0
268,2020-09-20,Isabela Azevedo,MARCELO WITEMBERG,GRILL GEROGE FOREMAN,ELETRODOMESTICOS,GANCA,1,250.0,210.0
269,2019-07-21,Martim Barros,HERMES MACEDO,SAO PAULO / BELO HORIZONTE,PASSAGENS,LINHAS BRASIL EXPRESS,4,250.0,200.0
270,2022-08-20,Gustavo Goncalves,JOAO NUNES,CADEIRA DE FERRO,MOVEIS,BRASIL MADEIRAS,3,300.0,160.0
271,2021-10-04,Igor Costa,DAVID BORGES,MESA DE CENTRO,MOVEIS,MOVEIS VAREJÃƒO,2,500.0,350.0
272,2020-11-01,Bruno Costa,JOAO NUNES,IPAD 64,INFORMATICA,APPLE,1,2500.0,1700.0
273,2020-05-01,Júlia Azevedo,ANTONIO JESUS,SAMSUNG XY 4,CELULARES,SAMSUNG,4,1200.0,965.0
274,2023-01-19,Emily Lima,CELIA TAVARES,DESKTOP A5 ML,INFORMATICA,MULTILASER,4,1300.0,890.0
275,2022-02-04,Kauã Fernandes,RENE CHIARI,NOTEBOOK HP ONE,INFORMATICA,HP,2,1870.0,1300.0
276,2020-10-27,Eduarda Melo,HERMES MACEDO,C# PRATICO,LIVROS,MICROSOFT,1,60.0,45.0
277,2022-02-05,Gabriel Souza,HERMES MACEDO,TSQL TUNING,LIVROS,MICROSOFT,4,90.0,75.0
278,2022-08-05,Carlos Rocha,RODRIGO BIO,REVELADOS,LIVROS,EDITORA LELIVROS,4,48.0,24.0
279,2018-09-10,Diego Pinto,RAFAELA LIMA,DRAGON BLAZER,GAMES,BRAZUCA JOGOS,4,90.0,40.0
280,2023-04-07,Laura Cavalcanti,FABIO AUGUSTO,GALAXY NOTE,INFORMATICA,SAMSUNG,4,2900.0,1542.0
281,2018-09-04,Aline Fernandes,GERALDO FRANCISCO,SAO PAULO / CURITIBA,PASSAGENS,LINHAS BRASIL EXPRESS,2,300.0,260.0
282,2018-03-20,Victor Dias,EDUARDO SANTOS,NOKIA ASHA 501,CELULARES,NOKIA,5,600.0,320.0
283,2018-03-27,Clara Cardoso,SERGIO AGUDO,SAO PAULO / MIAMI,PASSAGENS,AMERICA LINES EXPRESS,2,2300.0,2156.0
284,2021-12-14,Eduardo Rocha,HERMES MACEDO,MOTO Z PLAY 3,CELULARES,MOTOROLA,1,1150.0,900.0
285,2023-02-04,Erick Ferreira,RAFAELA LIMA,HD 2T,INFORMATICA,MULTILASER,3,650.0,300.0
286,2019-06-19,Luis Araujo,LILIAN SALINAS,DESKTOP P5 ML,INFORMATICA,MULTILASER,5,1400.0,950.0
287,2018-03-09,Gabriela Cunha,WALLACE MOREIRA,FAMILIA PARATTO,DVDS,EM SPORTS,3,134.0,100.0
288,2023-01-05,Kauê Carvalho,RODRIGO BIO,COMBO TECLADO E MOUSE,INFORMATICA,MICROSOFT,1,310.0,120.0
289,2023-01-13,Livia Santos,DAVID BORGES,LIQUIDIFICADOR WALLITA,ELETRODOMESTICOS,WALLITA,4,90.0,75.0
290,2018-05-18,Igor Martins,TERESA CRISTINA,MOUSE OPTICO,INFORMATICA,GENIUS,1,59.0,41.0
291,2020-05-24,Leila Azevedo,FABIO AUGUSTO,TABLET 7 LENOVO,INFORMATICA,LENOVO,2,600.0,450.0
292,2020-04-26,Thiago Alves,CLARA MAFRA,PLACA DE SOM,INFORMATICA,GFORCE,2,290.0,130.0
293,2023-03-08,Danilo Pereira,CARLOS SENRA,AS CRÔNICAS DE ANDROMEDA,LIVROS,EDITORA MUNDO FANTASIA,2,69.0,30.0
294,2018-07-02,Mariana Dias,CLARA MAFRA,RIO DE JANEIRO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,3,1900.0,1570.0
295,2022-10-01,Manuela Goncalves,ANTONIO JESUS,ARMARIO COZINHA 6 PORTAS,MOVEIS,BRASIL MADEIRAS,4,2500.0,2030.0
296,2019-04-17,Fernanda Gomes,JOAO NUNES,SMART TV PHILIPS 46,TV E AUDIO,PHILIPS,2,3199.0,2500.0
297,2021-09-20,Ana Carvalho,RODRIGO BIO,PC DUAL CORE,INFORMATICA,PHILIPS,4,1350.0,890.0
298,2022-01-14,Erick Rodrigues,TERESA CRISTINA,MOCHILA NOTEBOOK 17 POL,INFORMATICA,GENIUS,2,139.0,91.0
299,2019-05-21,Kaua Cardoso,LILIAN SALINAS,NOTEBOOK MSFT TOUCH,INFORMATICA,MICROSOFT,5,3500.0,2800.0
300,2019-03-14,Luiz Dias,GERALDO FRANCISCO,DIABO,GAMES,JOGAR GAMES,2,99.0,33.0
301,2019-02-22,Diogo Gomes,MARCELO WITEMBERG,PLAYSTATION 3,GAMES,SONY,4,980.0,590.0
302,2020-09-03,Bianca Rocha,CLARA MAFRA,O SENHOR DO CRIME,LIVROS,EDITORA AMAZONIA,2,199.0,120.0
303,2018-05-04,Raissa Dias,ANTONIO JESUS,RIO DE JANEIRO / CURITIBA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,5,450.0,400.0
304,2019-08-06,Leila Azevedo,DEBORA ALMEIDA,VINGANÇA,DVDS,STUDIOS CALIFORNIA,5,45.0,20.0
305,2020-08-04,Victor Rodrigues,LILIAN SALINAS,HD 2T,INFORMATICA,MULTILASER,2,650.0,300.0
306,2023-05-04,Rafaela Ferreira,WALLACE MOREIRA,DESKTOP I3,INFORMATICA,ACER,2,1800.0,986.0
307,2020-01-26,Tiago Correia,CELIA TAVARES,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,4,78.0,55.0
308,2020-02-18,Beatriz Lima,SILVIO BAHIANA,ESCOLINHA DO JUCA,DVDS,STUDIOS HOLLYWOOD,1,56.0,23.0
309,2020-07-01,Diogo Castro,ANTONIO JESUS,PLACA DE SOM,INFORMATICA,GFORCE,5,290.0,130.0
310,2023-09-25,Gabrielle Correia,JOAO NUNES,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,4,78.0,55.0
311,2018-06-25,Erick Ferreira,EDUARDO SANTOS,TV LED 50 SAMSUNG,TV E AUDIO,SAMSUNG,5,3300.0,2900.0
312,2022-01-10,Carolina Cardoso,PEDRO NUNES,PENDRIVE 64,INFORMATICA,PHILIPS,4,80.0,45.0
313,2022-01-27,Raissa Costa,RENE CHIARI,LOAD RUNNER,GAMES,BRAZUCA JOGOS,3,145.0,65.0
314,2020-07-20,Fábio Fernandes,PEDRO NUNES,PLAYSTATION 4,GAMES,SONY,4,1980.0,990.0
315,2022-03-27,Luan Oliveira,EDUARDO SANTOS,CONJUNTO DE SOFA,MOVEIS,BRASIL MADEIRAS,2,3500.0,2954.0
316,2022-06-04,Luana Azevedo,WALLACE MOREIRA,LAVADORA LG 10L,ELETRODOMESTICOS,LG,2,2800.0,2186.0
317,2023-03-24,Rodrigo Melo,ANTONIO JESUS,O IMORTAL,DVDS,EM SPORTS,4,37.0,26.0
318,2023-10-06,Thaís Azevedo,RENATA MONTEIRO,TECLADO WIRELESS MULTILASER,INFORMATICA,MULTILASER,5,120.0,90.0
319,2021-06-13,Fernanda Gomes,RAFAELA LIMA,CRONICAS ANTIGAS,LIVROS,EDITORA MUNDO FANTASIA,2,189.0,60.0
320,2022-11-17,Nicole Goncalves,CLARA MAFRA,MAFIA,GAMES,BRAZUCA JOGOS,3,120.0,55.0
321,2019-07-16,Isabella Silva,ANTONIO JESUS,JUST DANCE,GAMES,BILLZAR GAMES,4,99.0,34.0
322,2022-07-11,Estevan Ribeiro,RENE CHIARI,JUST DANCE,GAMES,BILLZAR GAMES,5,99.0,34.0
323,2020-06-27,Arthur Costa,TERESA CRISTINA,SAO PAULO / GOIANIA,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,4,400.0,360.0
324,2019-08-25,Evelyn Carvalho,EDUARDO SANTOS,DESKTOP P5 ML,INFORMATICA,MULTILASER,5,1400.0,950.0
325,2019-06-12,Lara Melo,RODRIGO MARQUES,SAO PAULO / CURITIBA,PASSAGENS,LINHAS BRASIL EXPRESS,2,300.0,260.0
326,2023-12-23,Diego Araujo,EDUARDO SANTOS,RIO DE JANEIRO / CURITIBA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,4,450.0,400.0
327,2022-02-01,Joao Cavalcanti,HERMES MACEDO,SMART TV PHILIPS 46,TV E AUDIO,PHILIPS,5,3199.0,2500.0
328,2021-11-12,Kauã Barros,WALLACE MOREIRA,MESA JANTAR 6 LUGARES,MOVEIS,BRASIL MADEIRAS,1,2500.0,1900.0
329,2019-03-20,Amanda Melo,MARCELO WITEMBERG,RIO DE JANEIRO / MADRID,PASSAGENS,LINHAS INTERNACIONAIS EURO,5,1800.0,1623.0
330,2020-11-18,Daniel Cavalcanti,LILIAN SALINAS,GALAXY NOTE,INFORMATICA,SAMSUNG,1,2900.0,1542.0
331,2020-12-27,Samuel Gomes,SERGIO AGUDO,SAMSUNG XY 3,CELULARES,SAMSUNG,5,800.0,498.0
332,2018-08-13,Isabella Ferreira,PEDRO NUNES,SAO PAULO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,1900.0,1830.0
333,2023-04-02,Kai Correia,SILVIO BAHIANA,A VIDA SECRETA,DVDS,EM SPORTS,2,37.0,21.0
334,2019-03-18,Tomás Almeida,EDUARDO SANTOS,LOAD RUNNER,GAMES,BRAZUCA JOGOS,1,145.0,65.0
335,2020-01-21,Amanda Melo,RAFAELA LIMA,ARMARIO COZINHA 6 PORTAS,MOVEIS,BRASIL MADEIRAS,3,2500.0,2030.0
336,2023-12-16,Matheus Ferreira,EDUARDO SANTOS,PLACA DE SOM,INFORMATICA,GFORCE,2,290.0,130.0
337,2022-01-09,Luana Oliveira,PILAR SANCHES,PENDRIVE 128 CROSSAIR,INFORMATICA,PHILIPS,1,137.0,98.0
338,2018-08-22,Gabriela Rodrigues,CARLOS SENRA,SAO PAULO / BUENOS AIRES,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,1090.0,1000.0
339,2019-01-03,Clara Correia,MARCELO WITEMBERG,GRAVITACIONAL,DVDS,STUDIOS CALIFORNIA,1,78.0,37.0
340,2022-02-07,Letícia Barbosa,CLARA MAFRA,XTG RAD D1,CELULARES,GFORCE,5,800.0,567.0
341,2018-06-22,Kauã Lima,GERALDO FRANCISCO,NOTEBOOK SONY AWS,INFORMATICA,SONY,2,2750.0,2400.0
342,2018-12-03,Kauã Lima,RAFAELA LIMA,NOTEBOOK ACER 17,INFORMATICA,ACER,3,2100.0,1700.0
343,2019-12-25,Joao Fernandes,CARLOS SENRA,SAO PAULO / SALVADOR,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,2,450.0,400.0
344,2022-08-25,Pedro Rocha,PILAR SANCHES,TV LED 60 SONY,TV E AUDIO,SONY,2,3900.0,3051.0
345,2022-07-14,Júlio Ferreira,RENATA MONTEIRO,RAIDER,GAMES,BRAZUCA JOGOS,2,120.0,50.0
346,2020-11-19,Joao Fernandes,SILVIO BAHIANA,SAO PAULO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,2,1900.0,1830.0
347,2023-08-25,Alex Araujo,PEDRO NUNES,MESA DE CENTRO,MOVEIS,MOVEIS VAREJÃƒO,2,500.0,350.0
348,2020-04-12,Vitór Ferreira,LILIAN SALINAS,BATEDEIRA BRASTEMP,ELETRODOMESTICOS,BRASTEMP,3,120.0,95.0
349,2019-07-13,Erick Gomes,TERESA CRISTINA,NOTEBOOK HP C-34,INFORMATICA,HP,5,2300.0,1890.0
350,2020-09-03,Lavinia Gomes,RENATA MONTEIRO,SONY I5,INFORMATICA,SONY,2,1800.0,800.0
351,2022-11-09,Gabriela Cunha,FABIO AUGUSTO,DESKTOP P5 PH,INFORMATICA,PHILIPS,3,1400.0,980.0
352,2018-08-01,Diogo Martins,DAVID BORGES,TV LED 50 SONY,TV E AUDIO,SONY,3,3200.0,2465.0
353,2019-02-25,Lavinia Rodrigues,HERMES MACEDO,DREAMC VGA,CELULARES,DREAMC,4,150.0,79.0
354,2018-04-27,Kauã Barros,GERALDO FRANCISCO,FREEZER 300L BRASTEMP,ELETRODOMESTICOS,BRASTEMP,2,1800.0,986.0
355,2021-05-03,Caio Dias,CELIA TAVARES,HD 2T SAMSUNG,INFORMATICA,SAMSUNG,3,550.0,200.0
356,2020-06-19,Amanda Cavalcanti,LILIAN SALINAS,SAMSUNG E1203,CELULARES,SAMSUNG,2,560.0,385.0
357,2018-05-16,Leonardo Oliveira,SERGIO AGUDO,A CASA,DVDS,STUDIOS HOLLYWOOD,3,299.0,140.0
358,2018-02-27,Melissa Almeida,SILVIO BAHIANA,LG OPTIMUS,CELULARES,LG,3,890.0,500.0
359,2022-06-04,André Alves,TERESA CRISTINA,SMART TV PANASONIC 52,TV E AUDIO,PANASONIC,4,4200.0,3800.0
360,2021-09-13,Daniel Cardoso,JOAO NUNES,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,3,1000.0,752.0
361,2019-03-06,Felipe Pereira,MARCELO WITEMBERG,CAVALEIRO DOS 7 REINOS,LIVROS,EDITORA LELIVROS,3,30.0,15.0
362,2021-09-14,Otávio Pereira,DAVID BORGES,HUB SWITCH 6 PORTAS,INFORMATICA,ACER,5,79.0,60.0
363,2019-01-20,Estevan Barbosa,CELIA TAVARES,TV LED 42 CCE,TV E AUDIO,CCE,4,1600.0,800.0
364,2023-04-04,Beatrice Martins,RENATA MONTEIRO,SAO PAULO / BUENOS AIRES,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,4,1090.0,1000.0
365,2018-04-05,Renan Barros,LILIAN SALINAS,MESA 4 LUGARES,MOVEIS,MOVEIS VAREJÃƒO,3,1000.0,823.0
366,2023-03-08,Luís Martins,SERGIO AGUDO,NOTEBOOK SONY 3D,INFORMATICA,SONY,1,2500.0,2000.0
367,2023-06-12,Rafael Barbosa,WALLACE MOREIRA,SAO PAULO / ROMA,PASSAGENS,LINHAS INTERNACIONAIS EURO,5,2800.0,2400.0
368,2020-06-18,Caio Gomes,TERESA CRISTINA,ADAPTADOR WIRELESS,INFORMATICA,ACER,2,89.0,60.0
369,2020-04-20,Luan Costa,CELIA TAVARES,C# PRATICO,LIVROS,MICROSOFT,3,60.0,45.0
370,2018-09-25,Emily Lima,CELIA TAVARES,SMART TV PANASONIC 32,TV E AUDIO,PANASONIC,2,1099.0,700.0
371,2022-01-06,Julia Pinto,RAFAELA LIMA,MICROONDAS BRASTEMP,ELETRODOMESTICOS,BRASTEMP,1,600.0,412.0
372,2018-01-24,Davi Pereira,RAFAELA LIMA,PENDRIVE 256,INFORMATICA,PHILIPS,2,240.0,190.0
373,2018-08-20,José Ribeiro,EDUARDO SANTOS,FUTEBOL 2018,GAMES,JOGAR GAMES,1,145.0,67.0
374,2021-05-04,Sophia Alves,DAVID BORGES,IPAD 64,INFORMATICA,APPLE,2,2500.0,1700.0
375,2023-04-11,Danilo Sousa,DAVID BORGES,RIO DE JANEIRO / NEW YORK,PASSAGENS,AMERICA LINES EXPRESS,3,2600.0,2354.0
376,2018-09-26,Rafael Barbosa,RENE CHIARI,CARREGADOR UNIVERSAL NOKIA,CELULARES,NOKIA,4,100.0,60.0
377,2022-10-10,Kai Correia,FABIO AUGUSTO,CAMA SOLTEIRO,MOVEIS,BRASIL MADEIRAS,4,600.0,256.0
378,2021-08-01,Maria Sousa,RENATA MONTEIRO,MOUSE OPTICO,INFORMATICA,MICROSOFT,5,89.0,51.0
379,2022-05-24,Eduarda Cavalcanti,GERALDO FRANCISCO,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,3,1000.0,752.0
380,2023-06-13,Tiago Barros,ANTONIO JESUS,A VIDA SECRETA,DVDS,EM SPORTS,2,37.0,21.0
381,2021-05-16,Paulo Dias,JOAO NUNES,SAO PAULO / RIO DE JANEIRO,PASSAGENS,LINHAS BRASIL EXPRESS,1,230.0,180.0
382,2021-09-21,Alice Melo,RODRIGO BIO,XTG SOUND,CELULARES,GFORCE,3,320.0,190.0
383,2023-07-15,Maria Lima,PEDRO NUNES,LEITOR DE CARTOES MULTILASER,INFORMATICA,MULTILASER,2,24.0,11.0
384,2021-03-23,Fernanda Lima,EDUARDO SANTOS,TV PLASMA PHILIPS 42,TV E AUDIO,PHILIPS,3,1200.0,980.0
385,2023-10-23,Vitór Cardoso,TERESA CRISTINA,ESCOLINHA DO JUCA,DVDS,STUDIOS HOLLYWOOD,3,56.0,23.0
386,2022-05-06,Martim Oliveira,MARCELO WITEMBERG,DESKTOP I3,INFORMATICA,ACER,3,1800.0,986.0
387,2023-10-20,Rafaela Silva,LILIAN SALINAS,PENDRIVE 128 CROSSAIR,INFORMATICA,PHILIPS,3,137.0,98.0
388,2020-08-18,Pedro Barros,DEBORA ALMEIDA,DEVILCRY,GAMES,BRAZUCA JOGOS,3,120.0,65.0
389,2023-09-01,André Sousa,RENATA MONTEIRO,TITANS,GAMES,BRAZUCA JOGOS,2,98.0,50.0
390,2020-07-10,Breno Oliveira,WALLACE MOREIRA,MICROONDAS BRASTEMP,ELETRODOMESTICOS,BRASTEMP,1,600.0,412.0
391,2021-07-22,Pedro Costa,TERESA CRISTINA,TSQL TUNING,LIVROS,MICROSOFT,1,90.0,75.0
392,2023-03-14,Ana Almeida,TERESA CRISTINA,CRONICAS ANTIGAS,LIVROS,EDITORA MUNDO FANTASIA,1,189.0,60.0
393,2021-06-10,André Rocha,FABIO AUGUSTO,TV PLASMA PHILIPS 42,TV E AUDIO,PHILIPS,4,1200.0,980.0
394,2019-11-11,Kauê Fernandes,CLARA MAFRA,LEITOR DE CARTOES MULTILASER,INFORMATICA,MULTILASER,5,24.0,11.0
395,2018-03-04,Lavinia Gomes,TERESA CRISTINA,DREAMC VGA,CELULARES,DREAMC,3,150.0,79.0
396,2019-04-04,Vitor Barros,MARCELO WITEMBERG,HD 2T SAMSUNG,INFORMATICA,SAMSUNG,1,550.0,200.0
397,2019-08-02,Sophia Sousa,RENATA MONTEIRO,DESKTOP P5 PH,INFORMATICA,PHILIPS,4,1400.0,980.0
398,2020-04-07,Vitoria Barbosa,EDUARDO SANTOS,DESKTOP P5 ML,INFORMATICA,MULTILASER,3,1400.0,950.0
399,2020-08-16,Tiago Correia,EDUARDO SANTOS,MEMORIA DDR 3 8GB,INFORMATICA,VISION,2,90.0,50.0
17368,2018-05-05,Ryan Souza,RODRIGO BIO,SONY W100,CELULARES,SONY,4,980.0,530.0
400,2020-10-21,Marisa Gomes,SILVIO BAHIANA,LEITOR DE CARTOES,INFORMATICA,VISION,1,34.0,10.0
401,2022-12-04,Camila Martins,RODRIGO BIO,DESKTOP I3,INFORMATICA,ACER,5,1800.0,986.0
